country,time,cases_sum,cases_diff,deaths_sum,deaths_diff,source
San Pablo,2020-04-24,51,2,NA,NA,minsal
San Pedro,2020-03-30,0,0,NA,NA,minsal
San Pedro,2020-03-31,0,0,NA,NA,minsal
San Pedro,2020-04-01,0,0,NA,NA,minsal
San Pedro,2020-04-02,0,0,NA,NA,minsal
San Pedro,2020-04-03,0,0,NA,NA,minsal
San Pedro,2020-04-04,0,0,NA,NA,minsal
San Pedro,2020-04-05,0,0,NA,NA,minsal
San Pedro,2020-04-06,0,0,NA,NA,minsal
San Pedro,2020-04-07,0,0,NA,NA,minsal
San Pedro,2020-04-08,0,0,NA,NA,minsal
San Pedro,2020-04-09,0,0,NA,NA,minsal
San Pedro,2020-04-10,0,0,NA,NA,minsal
San Pedro,2020-04-11,0,0,NA,NA,minsal
San Pedro,2020-04-12,0,0,NA,NA,minsal
San Pedro,2020-04-13,0,0,NA,NA,minsal
San Pedro,2020-04-14,0,0,NA,NA,minsal
San Pedro,2020-04-15,0,0,NA,NA,minsal
San Pedro,2020-04-16,0,0,NA,NA,minsal
San Pedro,2020-04-17,0,0,NA,NA,minsal
San Pedro,2020-04-18,0.3333333333333333,0.3333333333333333,NA,NA,minsal
San Pedro,2020-04-19,0.6666666666666666,0.3333333333333333,NA,NA,minsal
San Pedro,2020-04-20,1,0.33333333333333337,NA,NA,minsal
San Pedro,2020-04-21,1.5,0.5,NA,NA,minsal
San Pedro,2020-04-22,2,0.5,NA,NA,minsal
San Pedro,2020-04-23,2.5,0.5,NA,NA,minsal
San Pedro,2020-04-24,3,0.5,NA,NA,minsal
San Pedro de Atacama,2020-03-30,0,0,NA,NA,minsal
San Pedro de Atacama,2020-03-31,1,1,NA,NA,minsal
San Pedro de Atacama,2020-04-01,2,1,NA,NA,minsal
San Pedro de Atacama,2020-04-02,3.5,1.5,NA,NA,minsal
San Pedro de Atacama,2020-04-03,5,1.5,NA,NA,minsal
San Pedro de Atacama,2020-04-04,6.333333333333333,1.333333333333333,NA,NA,minsal
San Pedro de Atacama,2020-04-05,7.666666666666666,1.333333333333333,NA,NA,minsal
San Pedro de Atacama,2020-04-06,9,1.333333333333334,NA,NA,minsal
San Pedro de Atacama,2020-04-07,11,2,NA,NA,minsal
San Pedro de Atacama,2020-04-08,13,2,NA,NA,minsal
San Pedro de Atacama,2020-04-09,15,2,NA,NA,minsal
San Pedro de Atacama,2020-04-10,17,2,NA,NA,minsal
San Pedro de Atacama,2020-04-11,18.333333333333332,1.3333333333333321,NA,NA,minsal
San Pedro de Atacama,2020-04-12,19.666666666666668,1.3333333333333357,NA,NA,minsal
San Pedro de Atacama,2020-04-13,21,1.3333333333333321,NA,NA,minsal
San Pedro de Atacama,2020-04-14,23,2,NA,NA,minsal
San Pedro de Atacama,2020-04-15,25,2,NA,NA,minsal
San Pedro de Atacama,2020-04-16,27,2,NA,NA,minsal
San Pedro de Atacama,2020-04-17,29,2,NA,NA,minsal
San Pedro de Atacama,2020-04-18,30.333333333333332,1.3333333333333321,NA,NA,minsal
San Pedro de Atacama,2020-04-19,31.666666666666668,1.3333333333333357,NA,NA,minsal
San Pedro de Atacama,2020-04-20,33,1.3333333333333321,NA,NA,minsal
San Pedro de Atacama,2020-04-21,34,1,NA,NA,minsal
San Pedro de Atacama,2020-04-22,35,1,NA,NA,minsal
San Pedro de Atacama,2020-04-23,36,1,NA,NA,minsal
San Pedro de Atacama,2020-04-24,37,1,NA,NA,minsal
San Pedro de la Paz,2020-03-30,18,0,NA,NA,minsal
San Pedro de la Paz,2020-03-31,43,25,NA,NA,minsal
San Pedro de la Paz,2020-04-01,68,25,NA,NA,minsal
San Pedro de la Paz,2020-04-02,96,28,NA,NA,minsal
San Pedro de la Paz,2020-04-03,124,28,NA,NA,minsal
San Pedro de la Paz,2020-04-04,145,21,NA,NA,minsal
San Pedro de la Paz,2020-04-05,166,21,NA,NA,minsal
San Pedro de la Paz,2020-04-06,187,21,NA,NA,minsal
San Pedro de la Paz,2020-04-07,222.5,35.5,NA,NA,minsal
San Pedro de la Paz,2020-04-08,258,35.5,NA,NA,minsal
San Pedro de la Paz,2020-04-09,294.5,36.5,NA,NA,minsal
San Pedro de la Paz,2020-04-10,331,36.5,NA,NA,minsal
San Pedro de la Paz,2020-04-11,357.6666666666667,26.666666666666686,NA,NA,minsal
San Pedro de la Paz,2020-04-12,384.3333333333333,26.66666666666663,NA,NA,minsal
San Pedro de la Paz,2020-04-13,411,26.666666666666686,NA,NA,minsal
San Pedro de la Paz,2020-04-14,448.5,37.5,NA,NA,minsal
San Pedro de la Paz,2020-04-15,486,37.5,NA,NA,minsal
San Pedro de la Paz,2020-04-16,523.5,37.5,NA,NA,minsal
San Pedro de la Paz,2020-04-17,561,37.5,NA,NA,minsal
San Pedro de la Paz,2020-04-18,589.3333333333334,28.33333333333337,NA,NA,minsal
San Pedro de la Paz,2020-04-19,617.6666666666666,28.333333333333258,NA,NA,minsal
San Pedro de la Paz,2020-04-20,646,28.33333333333337,NA,NA,minsal
San Pedro de la Paz,2020-04-21,670.75,24.75,NA,NA,minsal
San Pedro de la Paz,2020-04-22,695.5,24.75,NA,NA,minsal
San Pedro de la Paz,2020-04-23,720.25,24.75,NA,NA,minsal
San Pedro de la Paz,2020-04-24,745,24.75,NA,NA,minsal
San Rafael,2020-03-30,0,0,NA,NA,minsal
San Rafael,2020-03-31,0,0,NA,NA,minsal
San Rafael,2020-04-01,0,0,NA,NA,minsal
San Rafael,2020-04-02,0.5,0.5,NA,NA,minsal
San Rafael,2020-04-03,1,0.5,NA,NA,minsal
San Rafael,2020-04-04,1.3333333333333333,0.33333333333333326,NA,NA,minsal
San Rafael,2020-04-05,1.6666666666666665,0.33333333333333326,NA,NA,minsal
San Rafael,2020-04-06,2,0.3333333333333335,NA,NA,minsal
San Rafael,2020-04-07,2.5,0.5,NA,NA,minsal
San Rafael,2020-04-08,3,0.5,NA,NA,minsal
San Rafael,2020-04-09,3.5,0.5,NA,NA,minsal
San Rafael,2020-04-10,4,0.5,NA,NA,minsal
San Rafael,2020-04-11,4.666666666666667,0.666666666666667,NA,NA,minsal
San Rafael,2020-04-12,5.333333333333333,0.6666666666666661,NA,NA,minsal
San Rafael,2020-04-13,6,0.666666666666667,NA,NA,minsal
San Rafael,2020-04-14,7,1,NA,NA,minsal
San Rafael,2020-04-15,8,1,NA,NA,minsal
San Rafael,2020-04-16,9,1,NA,NA,minsal
San Rafael,2020-04-17,10,1,NA,NA,minsal
San Rafael,2020-04-18,10.666666666666666,0.6666666666666661,NA,NA,minsal
San Rafael,2020-04-19,11.333333333333334,0.6666666666666679,NA,NA,minsal
San Rafael,2020-04-20,12,0.6666666666666661,NA,NA,minsal
San Rafael,2020-04-21,12.75,0.75,NA,NA,minsal
San Rafael,2020-04-22,13.5,0.75,NA,NA,minsal
San Rafael,2020-04-23,14.25,0.75,NA,NA,minsal
San Rafael,2020-04-24,15,0.75,NA,NA,minsal
San Ramón,2020-03-30,0,0,NA,NA,minsal
San Ramón,2020-03-31,3,3,NA,NA,minsal
San Ramón,2020-04-01,6,3,NA,NA,minsal
San Ramón,2020-04-02,10.5,4.5,NA,NA,minsal
San Ramón,2020-04-03,15,4.5,NA,NA,minsal
San Ramón,2020-04-04,18,3,NA,NA,minsal
San Ramón,2020-04-05,21,3,NA,NA,minsal
San Ramón,2020-04-06,24,3,NA,NA,minsal
San Ramón,2020-04-07,30,6,NA,NA,minsal
San Ramón,2020-04-08,36,6,NA,NA,minsal
San Ramón,2020-04-09,45,9,NA,NA,minsal
San Ramón,2020-04-10,54,9,NA,NA,minsal
San Ramón,2020-04-11,60.666666666666664,6.666666666666664,NA,NA,minsal
San Ramón,2020-04-12,67.33333333333333,6.666666666666664,NA,NA,minsal
San Ramón,2020-04-13,74,6.666666666666671,NA,NA,minsal
San Ramón,2020-04-14,87.5,13.5,NA,NA,minsal
San Ramón,2020-04-15,101,13.5,NA,NA,minsal
San Ramón,2020-04-16,117,16,NA,NA,minsal
San Ramón,2020-04-17,133,16,NA,NA,minsal
San Ramón,2020-04-18,147,14,NA,NA,minsal
San Ramón,2020-04-19,161,14,NA,NA,minsal
San Ramón,2020-04-20,175,14,NA,NA,minsal
San Ramón,2020-04-21,191.5,16.5,NA,NA,minsal
San Ramón,2020-04-22,208,16.5,NA,NA,minsal
San Ramón,2020-04-23,224.5,16.5,NA,NA,minsal
San Ramón,2020-04-24,241,16.5,NA,NA,minsal
San Rosendo,2020-03-30,0,0,NA,NA,minsal
San Rosendo,2020-03-31,0,0,NA,NA,minsal
San Rosendo,2020-04-01,0,0,NA,NA,minsal
San Rosendo,2020-04-02,0,0,NA,NA,minsal
San Rosendo,2020-04-03,0,0,NA,NA,minsal
San Rosendo,2020-04-04,0,0,NA,NA,minsal
San Rosendo,2020-04-05,0,0,NA,NA,minsal
San Rosendo,2020-04-06,0,0,NA,NA,minsal
San Rosendo,2020-04-07,0,0,NA,NA,minsal
San Rosendo,2020-04-08,0,0,NA,NA,minsal
San Rosendo,2020-04-09,0,0,NA,NA,minsal
San Rosendo,2020-04-10,0,0,NA,NA,minsal
San Rosendo,2020-04-11,0,0,NA,NA,minsal
San Rosendo,2020-04-12,0,0,NA,NA,minsal
San Rosendo,2020-04-13,0,0,NA,NA,minsal
San Rosendo,2020-04-14,0,0,NA,NA,minsal
San Rosendo,2020-04-15,0,0,NA,NA,minsal
San Rosendo,2020-04-16,0,0,NA,NA,minsal
San Rosendo,2020-04-17,0,0,NA,NA,minsal
San Rosendo,2020-04-18,0,0,NA,NA,minsal
San Rosendo,2020-04-19,0,0,NA,NA,minsal
San Rosendo,2020-04-20,0,0,NA,NA,minsal
San Rosendo,2020-04-21,0,0,NA,NA,minsal
San Rosendo,2020-04-22,0,0,NA,NA,minsal
San Rosendo,2020-04-23,0,0,NA,NA,minsal
San Rosendo,2020-04-24,0,0,NA,NA,minsal
San Vicente,2020-03-30,0,0,NA,NA,minsal
San Vicente,2020-03-31,0.5,0.5,NA,NA,minsal
San Vicente,2020-04-01,1,0.5,NA,NA,minsal
San Vicente,2020-04-02,3,2,NA,NA,minsal
San Vicente,2020-04-03,5,2,NA,NA,minsal
San Vicente,2020-04-04,6.333333333333333,1.333333333333333,NA,NA,minsal
San Vicente,2020-04-05,7.666666666666666,1.333333333333333,NA,NA,minsal
San Vicente,2020-04-06,9,1.333333333333334,NA,NA,minsal
San Vicente,2020-04-07,11,2,NA,NA,minsal
San Vicente,2020-04-08,13,2,NA,NA,minsal
San Vicente,2020-04-09,15,2,NA,NA,minsal
San Vicente,2020-04-10,17,2,NA,NA,minsal
San Vicente,2020-04-11,18.333333333333332,1.3333333333333321,NA,NA,minsal
San Vicente,2020-04-12,19.666666666666668,1.3333333333333357,NA,NA,minsal
San Vicente,2020-04-13,21,1.3333333333333321,NA,NA,minsal
San Vicente,2020-04-14,23,2,NA,NA,minsal
San Vicente,2020-04-15,25,2,NA,NA,minsal
San Vicente,2020-04-16,27,2,NA,NA,minsal
San Vicente,2020-04-17,29,2,NA,NA,minsal
San Vicente,2020-04-18,30.333333333333332,1.3333333333333321,NA,NA,minsal
San Vicente,2020-04-19,31.666666666666668,1.3333333333333357,NA,NA,minsal
San Vicente,2020-04-20,33,1.3333333333333321,NA,NA,minsal
San Vicente,2020-04-21,34,1,NA,NA,minsal
San Vicente,2020-04-22,35,1,NA,NA,minsal
San Vicente,2020-04-23,36,1,NA,NA,minsal
San Vicente,2020-04-24,37,1,NA,NA,minsal
Santa Bárbara,2020-03-30,0,0,NA,NA,minsal
Santa Bárbara,2020-03-31,1,1,NA,NA,minsal
Santa Bárbara,2020-04-01,2,1,NA,NA,minsal
Santa Bárbara,2020-04-02,3,1,NA,NA,minsal
Santa Bárbara,2020-04-03,4,1,NA,NA,minsal
Santa Bárbara,2020-04-04,4.666666666666667,0.666666666666667,NA,NA,minsal
Santa Bárbara,2020-04-05,5.333333333333333,0.6666666666666661,NA,NA,minsal
Santa Bárbara,2020-04-06,6,0.666666666666667,NA,NA,minsal
Santa Bárbara,2020-04-07,7,1,NA,NA,minsal
Santa Bárbara,2020-04-08,8,1,NA,NA,minsal
Santa Bárbara,2020-04-09,9,1,NA,NA,minsal
Santa Bárbara,2020-04-10,10,1,NA,NA,minsal
Santa Bárbara,2020-04-11,10.666666666666666,0.6666666666666661,NA,NA,minsal
Santa Bárbara,2020-04-12,11.333333333333334,0.6666666666666679,NA,NA,minsal
Santa Bárbara,2020-04-13,12,0.6666666666666661,NA,NA,minsal
Santa Bárbara,2020-04-14,13.5,1.5,NA,NA,minsal
Santa Bárbara,2020-04-15,15,1.5,NA,NA,minsal
Santa Bárbara,2020-04-16,16.5,1.5,NA,NA,minsal
Santa Bárbara,2020-04-17,18,1.5,NA,NA,minsal
Santa Bárbara,2020-04-18,19,1,NA,NA,minsal
Santa Bárbara,2020-04-19,20,1,NA,NA,minsal
Santa Bárbara,2020-04-20,21,1,NA,NA,minsal
Santa Bárbara,2020-04-21,21.75,0.75,NA,NA,minsal
Santa Bárbara,2020-04-22,22.5,0.75,NA,NA,minsal
Santa Bárbara,2020-04-23,23.25,0.75,NA,NA,minsal
Santa Bárbara,2020-04-24,24,0.75,NA,NA,minsal
Santa Cruz,2020-03-30,0,0,NA,NA,minsal
Santa Cruz,2020-03-31,0,0,NA,NA,minsal
Santa Cruz,2020-04-01,0,0,NA,NA,minsal
Santa Cruz,2020-04-02,0,0,NA,NA,minsal
Santa Cruz,2020-04-03,0,0,NA,NA,minsal
Santa Cruz,2020-04-04,0.3333333333333333,0.3333333333333333,NA,NA,minsal
Santa Cruz,2020-04-05,0.6666666666666666,0.3333333333333333,NA,NA,minsal
Santa Cruz,2020-04-06,1,0.33333333333333337,NA,NA,minsal
Santa Cruz,2020-04-07,2,1,NA,NA,minsal
Santa Cruz,2020-04-08,3,1,NA,NA,minsal
Santa Cruz,2020-04-09,4,1,NA,NA,minsal
Santa Cruz,2020-04-10,5,1,NA,NA,minsal
Santa Cruz,2020-04-11,5.666666666666667,0.666666666666667,NA,NA,minsal
Santa Cruz,2020-04-12,6.333333333333333,0.6666666666666661,NA,NA,minsal
Santa Cruz,2020-04-13,7,0.666666666666667,NA,NA,minsal
Santa Cruz,2020-04-14,8,1,NA,NA,minsal
Santa Cruz,2020-04-15,9,1,NA,NA,minsal
Santa Cruz,2020-04-16,10,1,NA,NA,minsal
Santa Cruz,2020-04-17,11,1,NA,NA,minsal
Santa Cruz,2020-04-18,11.333333333333334,0.3333333333333339,NA,NA,minsal
Santa Cruz,2020-04-19,11.666666666666666,0.33333333333333215,NA,NA,minsal
Santa Cruz,2020-04-20,12,0.3333333333333339,NA,NA,minsal
Santa Cruz,2020-04-21,12.5,0.5,NA,NA,minsal
Santa Cruz,2020-04-22,13,0.5,NA,NA,minsal
Santa Cruz,2020-04-23,13.5,0.5,NA,NA,minsal
Santa Cruz,2020-04-24,14,0.5,NA,NA,minsal
Santa Juana,2020-03-30,0,0,NA,NA,minsal
Santa Juana,2020-03-31,0,0,NA,NA,minsal
Santa Juana,2020-04-01,0,0,NA,NA,minsal
Santa Juana,2020-04-02,0,0,NA,NA,minsal
Santa Juana,2020-04-03,0,0,NA,NA,minsal
Santa Juana,2020-04-04,0,0,NA,NA,minsal
Santa Juana,2020-04-05,0,0,NA,NA,minsal
Santa Juana,2020-04-06,0,0,NA,NA,minsal
Santa Juana,2020-04-07,0,0,NA,NA,minsal
Santa Juana,2020-04-08,0,0,NA,NA,minsal
Santa Juana,2020-04-09,0,0,NA,NA,minsal
Santa Juana,2020-04-10,0,0,NA,NA,minsal
Santa Juana,2020-04-11,0,0,NA,NA,minsal
Santa Juana,2020-04-12,0,0,NA,NA,minsal
Santa Juana,2020-04-13,0,0,NA,NA,minsal
Santa Juana,2020-04-14,0,0,NA,NA,minsal
Santa Juana,2020-04-15,0,0,NA,NA,minsal
Santa Juana,2020-04-16,0,0,NA,NA,minsal
Santa Juana,2020-04-17,0,0,NA,NA,minsal
Santa Juana,2020-04-18,0.3333333333333333,0.3333333333333333,NA,NA,minsal
Santa Juana,2020-04-19,0.6666666666666666,0.3333333333333333,NA,NA,minsal
Santa Juana,2020-04-20,1,0.33333333333333337,NA,NA,minsal
Santa Juana,2020-04-21,1.5,0.5,NA,NA,minsal
Santa Juana,2020-04-22,2,0.5,NA,NA,minsal
Santa Juana,2020-04-23,2.5,0.5,NA,NA,minsal
Santa Juana,2020-04-24,3,0.5,NA,NA,minsal
Santa María,2020-03-30,0,0,NA,NA,minsal
Santa María,2020-03-31,1,1,NA,NA,minsal
Santa María,2020-04-01,2,1,NA,NA,minsal
Santa María,2020-04-02,3,1,NA,NA,minsal
Santa María,2020-04-03,4,1,NA,NA,minsal
Santa María,2020-04-04,4.666666666666667,0.666666666666667,NA,NA,minsal
Santa María,2020-04-05,5.333333333333333,0.6666666666666661,NA,NA,minsal
Santa María,2020-04-06,6,0.666666666666667,NA,NA,minsal
Santa María,2020-04-07,7,1,NA,NA,minsal
Santa María,2020-04-08,8,1,NA,NA,minsal
Santa María,2020-04-09,9,1,NA,NA,minsal
Santa María,2020-04-10,10,1,NA,NA,minsal
Santa María,2020-04-11,10.666666666666666,0.6666666666666661,NA,NA,minsal
Santa María,2020-04-12,11.333333333333334,0.6666666666666679,NA,NA,minsal
Santa María,2020-04-13,12,0.6666666666666661,NA,NA,minsal
Santa María,2020-04-14,13,1,NA,NA,minsal
Santa María,2020-04-15,14,1,NA,NA,minsal
Santa María,2020-04-16,15,1,NA,NA,minsal
Santa María,2020-04-17,16,1,NA,NA,minsal
Santa María,2020-04-18,16.666666666666668,0.6666666666666679,NA,NA,minsal
Santa María,2020-04-19,17.333333333333332,0.6666666666666643,NA,NA,minsal
Santa María,2020-04-20,18,0.6666666666666679,NA,NA,minsal
Santa María,2020-04-21,18.5,0.5,NA,NA,minsal
Santa María,2020-04-22,19,0.5,NA,NA,minsal
Santa María,2020-04-23,19.5,0.5,NA,NA,minsal
Santa María,2020-04-24,20,0.5,NA,NA,minsal
Santiago,2020-03-30,127,0,NA,NA,minsal
Santiago,2020-03-31,205,78,NA,NA,minsal
Santiago,2020-04-01,283,78,NA,NA,minsal
Santiago,2020-04-02,369.5,86.5,NA,NA,minsal
Santiago,2020-04-03,456,86.5,NA,NA,minsal
Santiago,2020-04-04,534,78,NA,NA,minsal
Santiago,2020-04-05,612,78,NA,NA,minsal
Santiago,2020-04-06,690,78,NA,NA,minsal
Santiago,2020-04-07,825.5,135.5,NA,NA,minsal
Santiago,2020-04-08,961,135.5,NA,NA,minsal
Santiago,2020-04-09,1121.5,160.5,NA,NA,minsal
Santiago,2020-04-10,1282,160.5,NA,NA,minsal
Santiago,2020-04-11,1407,125,NA,NA,minsal
Santiago,2020-04-12,1532,125,NA,NA,minsal
Santiago,2020-04-13,1657,125,NA,NA,minsal
Santiago,2020-04-14,1859,202,NA,NA,minsal
Santiago,2020-04-15,2061,202,NA,NA,minsal
Santiago,2020-04-16,2292.5,231.5,NA,NA,minsal
Santiago,2020-04-17,2524,231.5,NA,NA,minsal
Santiago,2020-04-18,2690.6666666666665,166.66666666666652,NA,NA,minsal
Santiago,2020-04-19,2857.3333333333335,166.66666666666697,NA,NA,minsal
Santiago,2020-04-20,3024,166.66666666666652,NA,NA,minsal
Santiago,2020-04-21,3176,152,NA,NA,minsal
Santiago,2020-04-22,3328,152,NA,NA,minsal
Santiago,2020-04-23,3480,152,NA,NA,minsal
Santiago,2020-04-24,3632,152,NA,NA,minsal
Santo Domingo,2020-03-30,0,0,NA,NA,minsal
Santo Domingo,2020-03-31,1.5,1.5,NA,NA,minsal
Santo Domingo,2020-04-01,3,1.5,NA,NA,minsal
Santo Domingo,2020-04-02,3.5,0.5,NA,NA,minsal
Santo Domingo,2020-04-03,4,0.5,NA,NA,minsal
Santo Domingo,2020-04-04,4.666666666666667,0.666666666666667,NA,NA,minsal
Santo Domingo,2020-04-05,5.333333333333333,0.6666666666666661,NA,NA,minsal
Santo Domingo,2020-04-06,6,0.666666666666667,NA,NA,minsal
Santo Domingo,2020-04-07,8.5,2.5,NA,NA,minsal
Santo Domingo,2020-04-08,11,2.5,NA,NA,minsal
Santo Domingo,2020-04-09,13.5,2.5,NA,NA,minsal
Santo Domingo,2020-04-10,16,2.5,NA,NA,minsal
Santo Domingo,2020-04-11,17.666666666666668,1.6666666666666679,NA,NA,minsal
Santo Domingo,2020-04-12,19.333333333333332,1.6666666666666643,NA,NA,minsal
Santo Domingo,2020-04-13,21,1.6666666666666679,NA,NA,minsal
Santo Domingo,2020-04-14,26,5,NA,NA,minsal
Santo Domingo,2020-04-15,31,5,NA,NA,minsal
Santo Domingo,2020-04-16,36.5,5.5,NA,NA,minsal
Santo Domingo,2020-04-17,42,5.5,NA,NA,minsal
Santo Domingo,2020-04-18,46,4,NA,NA,minsal
Santo Domingo,2020-04-19,50,4,NA,NA,minsal
Santo Domingo,2020-04-20,54,4,NA,NA,minsal
Santo Domingo,2020-04-21,58.25,4.25,NA,NA,minsal
Santo Domingo,2020-04-22,62.5,4.25,NA,NA,minsal
Santo Domingo,2020-04-23,66.75,4.25,NA,NA,minsal
Santo Domingo,2020-04-24,71,4.25,NA,NA,minsal
Sierra Gorda,2020-03-30,0,0,NA,NA,minsal
Sierra Gorda,2020-03-31,0,0,NA,NA,minsal
Sierra Gorda,2020-04-01,0,0,NA,NA,minsal
Sierra Gorda,2020-04-02,0,0,NA,NA,minsal
Sierra Gorda,2020-04-03,0,0,NA,NA,minsal
Sierra Gorda,2020-04-04,0,0,NA,NA,minsal
Sierra Gorda,2020-04-05,0,0,NA,NA,minsal
Sierra Gorda,2020-04-06,0,0,NA,NA,minsal
Sierra Gorda,2020-04-07,0,0,NA,NA,minsal
Sierra Gorda,2020-04-08,0,0,NA,NA,minsal
Sierra Gorda,2020-04-09,0,0,NA,NA,minsal
Sierra Gorda,2020-04-10,0,0,NA,NA,minsal
Sierra Gorda,2020-04-11,0,0,NA,NA,minsal
Sierra Gorda,2020-04-12,0,0,NA,NA,minsal
Sierra Gorda,2020-04-13,0,0,NA,NA,minsal
Sierra Gorda,2020-04-14,0,0,NA,NA,minsal
Sierra Gorda,2020-04-15,0,0,NA,NA,minsal
Sierra Gorda,2020-04-16,0,0,NA,NA,minsal
Sierra Gorda,2020-04-17,0,0,NA,NA,minsal
Sierra Gorda,2020-04-18,0,0,NA,NA,minsal
Sierra Gorda,2020-04-19,0,0,NA,NA,minsal
Sierra Gorda,2020-04-20,0,0,NA,NA,minsal
Sierra Gorda,2020-04-21,0,0,NA,NA,minsal
Sierra Gorda,2020-04-22,0,0,NA,NA,minsal
Sierra Gorda,2020-04-23,0,0,NA,NA,minsal
Sierra Gorda,2020-04-24,0,0,NA,NA,minsal
Talagante,2020-03-30,0,0,NA,NA,minsal
Talagante,2020-03-31,2.5,2.5,NA,NA,minsal
Talagante,2020-04-01,5,2.5,NA,NA,minsal
Talagante,2020-04-02,8,3,NA,NA,minsal
Talagante,2020-04-03,11,3,NA,NA,minsal
Talagante,2020-04-04,14.666666666666666,3.666666666666666,NA,NA,minsal
Talagante,2020-04-05,18.333333333333332,3.666666666666666,NA,NA,minsal
Talagante,2020-04-06,22,3.666666666666668,NA,NA,minsal
Talagante,2020-04-07,29,7,NA,NA,minsal
Talagante,2020-04-08,36,7,NA,NA,minsal
Talagante,2020-04-09,45,9,NA,NA,minsal
Talagante,2020-04-10,54,9,NA,NA,minsal
Talagante,2020-04-11,61,7,NA,NA,minsal
Talagante,2020-04-12,68,7,NA,NA,minsal
Talagante,2020-04-13,75,7,NA,NA,minsal
Talagante,2020-04-14,87,12,NA,NA,minsal
Talagante,2020-04-15,99,12,NA,NA,minsal
Talagante,2020-04-16,112,13,NA,NA,minsal
Talagante,2020-04-17,125,13,NA,NA,minsal
Talagante,2020-04-18,134,9,NA,NA,minsal
Talagante,2020-04-19,143,9,NA,NA,minsal
Talagante,2020-04-20,152,9,NA,NA,minsal
Talagante,2020-04-21,159.5,7.5,NA,NA,minsal
Talagante,2020-04-22,167,7.5,NA,NA,minsal
Talagante,2020-04-23,174.5,7.5,NA,NA,minsal
Talagante,2020-04-24,182,7.5,NA,NA,minsal
Talca,2020-03-30,34,0,NA,NA,minsal
Talca,2020-03-31,52.5,18.5,NA,NA,minsal
Talca,2020-04-01,71,18.5,NA,NA,minsal
Talca,2020-04-02,92,21,NA,NA,minsal
Talca,2020-04-03,113,21,NA,NA,minsal
Talca,2020-04-04,129,16,NA,NA,minsal
Talca,2020-04-05,145,16,NA,NA,minsal
Talca,2020-04-06,161,16,NA,NA,minsal
Talca,2020-04-07,186.5,25.5,NA,NA,minsal
Talca,2020-04-08,212,25.5,NA,NA,minsal
Talca,2020-04-09,237.5,25.5,NA,NA,minsal
Talca,2020-04-10,263,25.5,NA,NA,minsal
Talca,2020-04-11,280,17,NA,NA,minsal
Talca,2020-04-12,297,17,NA,NA,minsal
Talca,2020-04-13,314,17,NA,NA,minsal
Talca,2020-04-14,342.5,28.5,NA,NA,minsal
Talca,2020-04-15,371,28.5,NA,NA,minsal
Talca,2020-04-16,416.5,45.5,NA,NA,minsal
Talca,2020-04-17,462,45.5,NA,NA,minsal
Talca,2020-04-18,506.3333333333333,44.333333333333314,NA,NA,minsal
Talca,2020-04-19,550.6666666666666,44.333333333333314,NA,NA,minsal
Talca,2020-04-20,595,44.33333333333337,NA,NA,minsal
Talca,2020-04-21,631.25,36.25,NA,NA,minsal
Talca,2020-04-22,667.5,36.25,NA,NA,minsal
Talca,2020-04-23,703.75,36.25,NA,NA,minsal
Talca,2020-04-24,740,36.25,NA,NA,minsal
Talcahuano,2020-03-30,0,0,NA,NA,minsal
Talcahuano,2020-03-31,11.5,11.5,NA,NA,minsal
Talcahuano,2020-04-01,23,11.5,NA,NA,minsal
Talcahuano,2020-04-02,37.5,14.5,NA,NA,minsal
Talcahuano,2020-04-03,52,14.5,NA,NA,minsal
Talcahuano,2020-04-04,64,12,NA,NA,minsal
Talcahuano,2020-04-05,76,12,NA,NA,minsal
Talcahuano,2020-04-06,88,12,NA,NA,minsal
Talcahuano,2020-04-07,110.5,22.5,NA,NA,minsal
Talcahuano,2020-04-08,133,22.5,NA,NA,minsal
Talcahuano,2020-04-09,156,23,NA,NA,minsal
Talcahuano,2020-04-10,179,23,NA,NA,minsal
Talcahuano,2020-04-11,197.66666666666666,18.666666666666657,NA,NA,minsal
Talcahuano,2020-04-12,216.33333333333331,18.666666666666657,NA,NA,minsal
Talcahuano,2020-04-13,235,18.666666666666686,NA,NA,minsal
Talcahuano,2020-04-14,276,41,NA,NA,minsal
Talcahuano,2020-04-15,317,41,NA,NA,minsal
Talcahuano,2020-04-16,359.5,42.5,NA,NA,minsal
Talcahuano,2020-04-17,402,42.5,NA,NA,minsal
Talcahuano,2020-04-18,434.3333333333333,32.333333333333314,NA,NA,minsal
Talcahuano,2020-04-19,466.66666666666663,32.333333333333314,NA,NA,minsal
Talcahuano,2020-04-20,499,32.33333333333337,NA,NA,minsal
Talcahuano,2020-04-21,521.5,22.5,NA,NA,minsal
Talcahuano,2020-04-22,544,22.5,NA,NA,minsal
Talcahuano,2020-04-23,566.5,22.5,NA,NA,minsal
Talcahuano,2020-04-24,589,22.5,NA,NA,minsal
Taltal,2020-03-30,0,0,NA,NA,minsal
Taltal,2020-03-31,0,0,NA,NA,minsal
Taltal,2020-04-01,0,0,NA,NA,minsal
Taltal,2020-04-02,0,0,NA,NA,minsal
Taltal,2020-04-03,0,0,NA,NA,minsal
Taltal,2020-04-04,0,0,NA,NA,minsal
Taltal,2020-04-05,0,0,NA,NA,minsal
Taltal,2020-04-06,0,0,NA,NA,minsal
Taltal,2020-04-07,0.5,0.5,NA,NA,minsal
